"PLAN_INDEX","TOOL_IDENTIFIER","COUNTRY","COUNT"
"1199","CC BY-NC 4.0","Bhutan","7"
"1200","CC BY-NC 4.0","Bolivia","287"
"1201","CC BY-NC 4.0","Bosnia and Herzegovina","306"
"1202","CC BY-NC 4.0","Botswana","40"
"1203","CC BY-NC 4.0","Bouvet Island","0"
"1204","CC BY-NC 4.0","Brazil","221000"
"1205","CC BY-NC 4.0","British Indian Ocean Territory","0"
"1206","CC BY-NC 4.0","Brunei Darussalam","7"
"1207","CC BY-NC 4.0","Bulgaria","1360"
"1208","CC BY-NC 4.0","Burkina Faso","36"
"1209","CC BY-NC 4.0","Burundi","1"
"1210","CC BY-NC 4.0","Cambodia","204"
"1211","CC BY-NC 4.0","Cameroon","10"
"1212","CC BY-NC 4.0","Canada","39600"
"1213","CC BY-NC 4.0","Cape Verde","2"
"1214","CC BY-NC 4.0","Cayman Islands","0"
"1215","CC BY-NC 4.0","Central African Republic","0"
"1216","CC BY-NC 4.0","Chad","1"
"1217","CC BY-NC 4.0","Chile","3390"
"1218","CC BY-NC 4.0","China","38500"
"1219","CC BY-NC 4.0","Christmas Island","1"
"1220","CC BY-NC 4.0","Cocos (Keeling) Islands","0"
"1221","CC BY-NC 4.0","Colombia","38200"
"1222","CC BY-NC 4.0","Comoros","0"
"1223","CC BY-NC 4.0","Congo","14"
"1224","CC BY-NC 4.0","Congo, the Democratic Republic of the","449"
"1225","CC BY-NC 4.0","Cook Islands","3"
"1226","CC BY-NC 4.0","Costa Rica","5780"
"1227","CC BY-NC 4.0","Cote D'ivoire","2"
"1228","CC BY-NC 4.0","Croatia (Hrvatska)","5470"
"1229","CC BY-NC 4.0","Cuba","3020"
"1230","CC BY-NC 4.0","Cyprus","7"
"1231","CC BY-NC 4.0","Czech Republic","6080"
"1232","CC BY-NC 4.0","Denmark","21200"
"1233","CC BY-NC 4.0","Djibouti","2"
"1234","CC BY-NC 4.0","Dominica","0"
"1235","CC BY-NC 4.0","Dominican Republic","82"
"1236","CC BY-NC 4.0","East Timor","0"
"1237","CC BY-NC 4.0","Ecuador","14100"
"1238","CC BY-NC 4.0","Egypt","882"
"1239","CC BY-NC 4.0","El Salvador","136"
"1240","CC BY-NC 4.0","Equatorial Guinea","0"
"1241","CC BY-NC 4.0","Eritrea","0"
"1242","CC BY-NC 4.0","Estonia","522"
"1243","CC BY-NC 4.0","Ethiopia","340"
"1244","CC BY-NC 4.0","European Union","0"
"1245","CC BY-NC 4.0","Falkland Islands (Malvinas)","0"
"1246","CC BY-NC 4.0","Faroe Islands","58"
"1247","CC BY-NC 4.0","Fiji","35"
"1248","CC BY-NC 4.0","Finland","14800"
"1249","CC BY-NC 4.0","France","94800"
"1250","CC BY-NC 4.0","France, Metropolitan","0"
"1251","CC BY-NC 4.0","French Guiana","0"
"1252","CC BY-NC 4.0","French Polynesia","0"
"1253","CC BY-NC 4.0","French Southern Territories","0"
"1254","CC BY-NC 4.0","Gabon","0"
"1255","CC BY-NC 4.0","Gambia","1"
"1256","CC BY-NC 4.0","Georgia","62"
"1257","CC BY-NC 4.0","Germany","213000"
"1258","CC BY-NC 4.0","Ghana","781"
"1259","CC BY-NC 4.0","Gibraltar","3"
"1260","CC BY-NC 4.0","Greece","4140"
"1261","CC BY-NC 4.0","Greenland","7"
"1262","CC BY-NC 4.0","Grenada","1"
"1263","CC BY-NC 4.0","Guadeloupe","0"
"1264","CC BY-NC 4.0","Guam","0"
"1265","CC BY-NC 4.0","Guatemala","85"
"1266","CC BY-NC 4.0","Guinea","0"
"1267","CC BY-NC 4.0","Guinea-Bissau","1"
"1268","CC BY-NC 4.0","Guyana","2"
"1269","CC BY-NC 4.0","Haiti","4"
"1270","CC BY-NC 4.0","Heard Island and Mcdonald Islands","0"
"1271","CC BY-NC 4.0","Holy See (Vatican City State)","2"
"1272","CC BY-NC 4.0","Honduras","24"
"1273","CC BY-NC 4.0","Hong Kong","16300"
"1274","CC BY-NC 4.0","Hungary","23000"
"1275","CC BY-NC 4.0","Iceland","1770"
"1276","CC BY-NC 4.0","India","19500"
"1277","CC BY-NC 4.0","Indonesia","24300"
"1278","CC BY-NC 4.0","Iran, Islamic Republic of","33300"
"1279","CC BY-NC 4.0","Iraq","721"
"1280","CC BY-NC 4.0","Ireland","32100"
"1281","CC BY-NC 4.0","Israel","756"
"1282","CC BY-NC 4.0","Italy","34300"
"1283","CC BY-NC 4.0","Jamaica","11"
"1284","CC BY-NC 4.0","Japan","51800"
"1285","CC BY-NC 4.0","Jordan","316"
"1286","CC BY-NC 4.0","Kazakhstan","413"
"1287","CC BY-NC 4.0","Kenya","596"
"1288","CC BY-NC 4.0","Kiribati","0"
"1289","CC BY-NC 4.0","Korea, Democratic People's Republic of","0"
"1290","CC BY-NC 4.0","Korea, Republic of","94600"
"1291","CC BY-NC 4.0","Kuwait","5"
"1292","CC BY-NC 4.0","Kyrgyzstan","17"
"1293","CC BY-NC 4.0","Lao People's Democratic Republic","1"
"1294","CC BY-NC 4.0","Latvia","332"
"1295","CC BY-NC 4.0","Lebanon","1690"
"1296","CC BY-NC 4.0","Lesotho","3"
"1297","CC BY-NC 4.0","Liberia","0"
"1298","CC BY-NC 4.0","Libyan Arab Jamahiriya","60"
"1299","CC BY-NC 4.0","Liechtenstein","6"
"1300","CC BY-NC 4.0","Lithuania","3560"
"1301","CC BY-NC 4.0","Luxembourg","893"
"1302","CC BY-NC 4.0","Macao","80"
"1303","CC BY-NC 4.0","Macedonia, the Former Yugosalv Republic of","183"
"1304","CC BY-NC 4.0","Madagascar","6"
"1305","CC BY-NC 4.0","Malawi","37"
"1306","CC BY-NC 4.0","Malaysia","3280"
"1307","CC BY-NC 4.0","Maldives","6"
"1308","CC BY-NC 4.0","Mali","1"
"1309","CC BY-NC 4.0","Malta","381"
"1310","CC BY-NC 4.0","Marshall Islands","0"
"1311","CC BY-NC 4.0","Martinique","0"
"1312","CC BY-NC 4.0","Mauritania","0"
"1313","CC BY-NC 4.0","Mauritius","8"
"1314","CC BY-NC 4.0","Mayotte","0"
"1315","CC BY-NC 4.0","Mexico","26000"
"1316","CC BY-NC 4.0","Micronesia, Federated States of","0"
"1317","CC BY-NC 4.0","Moldova, Republic of","88"
"1318","CC BY-NC 4.0","Monaco","3"
"1319","CC BY-NC 4.0","Mongolia","12"
"1320","CC BY-NC 4.0","Montserrat","0"
"1321","CC BY-NC 4.0","Morocco","148"
"1322","CC BY-NC 4.0","Mozambique","43"
"1323","CC BY-NC 4.0","Myanmar","10"
"1324","CC BY-NC 4.0","Namibia","29"
"1325","CC BY-NC 4.0","Nauru","0"
"1326","CC BY-NC 4.0","Nepal","715"
"1327","CC BY-NC 4.0","Netherlands","63200"
"1328","CC BY-NC 4.0","Netherlands Antilles","0"
"1329","CC BY-NC 4.0","New Caledonia","22"
"1330","CC BY-NC 4.0","New Zealand","10500"
"1331","CC BY-NC 4.0","Nicaragua","8780"
"1332","CC BY-NC 4.0","Niger","5"
"1333","CC BY-NC 4.0","Nigeria","3360"
"1334","CC BY-NC 4.0","Niue","0"
"1335","CC BY-NC 4.0","Norfolk Island","2"
"1336","CC BY-NC 4.0","Northern Mariana Islands","0"
"1337","CC BY-NC 4.0","Norway","17300"
"1338","CC BY-NC 4.0","Oman","33"
"1339","CC BY-NC 4.0","Pakistan","1160"
"1340","CC BY-NC 4.0","Palau","0"
"1341","CC BY-NC 4.0","Palestinian Territory","33"
"1342","CC BY-NC 4.0","Panama","1570"
"1343","CC BY-NC 4.0","Papua New Guinea","7"
"1344","CC BY-NC 4.0","Paraguay","62"
"1345","CC BY-NC 4.0","Peru","46000"
"1346","CC BY-NC 4.0","Philippines","2630"
"1347","CC BY-NC 4.0","Pitcairn","0"
"1348","CC BY-NC 4.0","Poland","46300"
"1349","CC BY-NC 4.0","Portugal","9040"
"1350","CC BY-NC 4.0","Puerto Rico","30"
"1351","CC BY-NC 4.0","Qatar","908"
"1352","CC BY-NC 4.0","Reunion","6"
"1353","CC BY-NC 4.0","Romania","2910"
"1354","CC BY-NC 4.0","Russian Federation","14300"
"1355","CC BY-NC 4.0","Rwanda","55"
"1356","CC BY-NC 4.0","Saint Helena","7"
"1357","CC BY-NC 4.0","Saint Kitts and Nevis","0"
"1358","CC BY-NC 4.0","Saint Lucia","10"
"1359","CC BY-NC 4.0","Saint Pierre and Miquelon","8"
"1360","CC BY-NC 4.0","Saint Vincent and the Grenadines","1"
"1361","CC BY-NC 4.0","Samoa","6"
"1362","CC BY-NC 4.0","San Marino","0"
"1363","CC BY-NC 4.0","Sao Tome and Principe","2"
"1364","CC BY-NC 4.0","Saudi Arabia","3310"
"1365","CC BY-NC 4.0","Senegal","6"
"1366","CC BY-NC 4.0","Serbia and Montenegro","146000000"
"1367","CC BY-NC 4.0","Seychelles","2"
"1368","CC BY-NC 4.0","Sierra Leone","7"
"1369","CC BY-NC 4.0","Singapore","10200"
"1370","CC BY-NC 4.0","Slovakia","827"
"1371","CC BY-NC 4.0","Slovenia","20800"
"1372","CC BY-NC 4.0","Solomon Islands","1"
"1373","CC BY-NC 4.0","Somalia","100"
"1374","CC BY-NC 4.0","South Africa","7570"
"1375","CC BY-NC 4.0","South Georgia and the South Sandwich Islands","0"
"1376","CC BY-NC 4.0","Spain","68500"
"1377","CC BY-NC 4.0","Sri Lanka","109"
"1378","CC BY-NC 4.0","Sudan","2"
"1379","CC BY-NC 4.0","Suriname","1"
"1380","CC BY-NC 4.0","Svalbard and Jan Mayen","0"
"1381","CC BY-NC 4.0","Swaziland","0"
"1382","CC BY-NC 4.0","Sweden","20100"
"1383","CC BY-NC 4.0","Switzerland","43700"
"1384","CC BY-NC 4.0","Syrian Arab Republic","206"
"1385","CC BY-NC 4.0","Taiwan, Province of China","1340"
"1386","CC BY-NC 4.0","Tajikistan","5"
"1387","CC BY-NC 4.0","Tanzania, United Republic of","116"
"1388","CC BY-NC 4.0","Thailand","2040"
"1389","CC BY-NC 4.0","Togo","2"
"1390","CC BY-NC 4.0","Tokelau","0"
"1391","CC BY-NC 4.0","Tonga","73"
"1392","CC BY-NC 4.0","Trinidad and Tobago","19"
"1393","CC BY-NC 4.0","Tunisia","96"
"1394","CC BY-NC 4.0","Turkey","28000"
"1395","CC BY-NC 4.0","Turkmenistan","0"
"1396","CC BY-NC 4.0","Turks and Caicos Islands","1"
"1397","CC BY-NC 4.0","Tuvalu","0"
"1398","CC BY-NC 4.0","Uganda","273"
"1399","CC BY-NC 4.0","Ukraine","4350"
"1400","CC BY-NC 4.0","United Arab Emirates","346"
"1401","CC BY-NC 4.0","United Kingdom","243000"
"1402","CC BY-NC 4.0","United States","125000000"
"1403","CC BY-NC 4.0","United States Minor Outlying Islands","0"
"1404","CC BY-NC 4.0","Uruguay","407"
"1405","CC BY-NC 4.0","Uzbekistan","72"
"1406","CC BY-NC 4.0","Vanuatu","3"
"1407","CC BY-NC 4.0","Venezuela","2250"
"1408","CC BY-NC 4.0","Vietnam","5740"
"1409","CC BY-NC 4.0","Virgin Islands, British","52"
"1410","CC BY-NC 4.0","Virgin Islands, U.S.","479"
"1411","CC BY-NC 4.0","Wallis and Futuna","3"
"1412","CC BY-NC 4.0","Western Sahara","0"
"1413","CC BY-NC 4.0","Yemen","3"
"1414","CC BY-NC 4.0","Yugoslavia","0"
"1415","CC BY-NC 4.0","Zambia","10"
"1416","CC BY-NC 4.0","Zimbabwe","21"
"1417","CC BY-NC-ND 4.0","Afghanistan","39"
"1418","CC BY-NC-ND 4.0","Albania","79"
"1419","CC BY-NC-ND 4.0","Algeria","341"
"1420","CC BY-NC-ND 4.0","American Samoa","0"
"1421","CC BY-NC-ND 4.0","Andorra","4"
"1422","CC BY-NC-ND 4.0","Angola","75"
"1423","CC BY-NC-ND 4.0","Anguilla","0"
"1424","CC BY-NC-ND 4.0","Antarctica","0"
"1425","CC BY-NC-ND 4.0","Antigua and Barbuda","1"
"1426","CC BY-NC-ND 4.0","Argentina","24700"
"1427","CC BY-NC-ND 4.0","Armenia","137"
"1428","CC BY-NC-ND 4.0","Aruba","5"
"1429","CC BY-NC-ND 4.0","Australia","59600"
"1430","CC BY-NC-ND 4.0","Austria","6030"
"1431","CC BY-NC-ND 4.0","Azerbaijan","61"
"1432","CC BY-NC-ND 4.0","Bahamas","0"
"1433","CC BY-NC-ND 4.0","Bahrain","9"
"1434","CC BY-NC-ND 4.0","Bangladesh","118"
"1435","CC BY-NC-ND 4.0","Barbados","4"
"1436","CC BY-NC-ND 4.0","Belarus","33"
"1437","CC BY-NC-ND 4.0","Belgium","16400"
"1438","CC BY-NC-ND 4.0","Belize","4"
"1439","CC BY-NC-ND 4.0","Benin","6"
"1440","CC BY-NC-ND 4.0","Bermuda","1"
"1441","CC BY-NC-ND 4.0","Bhutan","7"
"1442","CC BY-NC-ND 4.0","Bolivia","227"
"1443","CC BY-NC-ND 4.0","Bosnia and Herzegovina","289"
"1444","CC BY-NC-ND 4.0","Botswana","41"
"1445","CC BY-NC-ND 4.0","Bouvet Island","0"
"1446","CC BY-NC-ND 4.0","Brazil","206000"
"1447","CC BY-NC-ND 4.0","British Indian Ocean Territory","0"
"1448","CC BY-NC-ND 4.0","Brunei Darussalam","7"
"1449","CC BY-NC-ND 4.0","Bulgaria","1360"
"1450","CC BY-NC-ND 4.0","Burkina Faso","34"
"1451","CC BY-NC-ND 4.0","Burundi","1"
"1452","CC BY-NC-ND 4.0","Cambodia","195"
"1453","CC BY-NC-ND 4.0","Cameroon","9"
"1454","CC BY-NC-ND 4.0","Canada","39100"
"1455","CC BY-NC-ND 4.0","Cape Verde","2"
"1456","CC BY-NC-ND 4.0","Cayman Islands","0"
"1457","CC BY-NC-ND 4.0","Central African Republic","0"
"1458","CC BY-NC-ND 4.0","Chad","1"
"1459","CC BY-NC-ND 4.0","Chile","3040"
"1460","CC BY-NC-ND 4.0","China","38200"
"1461","CC BY-NC-ND 4.0","Christmas Island","1"
"1462","CC BY-NC-ND 4.0","Cocos (Keeling) Islands","0"
"1463","CC BY-NC-ND 4.0","Colombia","31800"
"1464","CC BY-NC-ND 4.0","Comoros","0"
"1465","CC BY-NC-ND 4.0","Congo","14"
"1466","CC BY-NC-ND 4.0","Congo, the Democratic Republic of the","451"
"1467","CC BY-NC-ND 4.0","Cook Islands","6"
"1468","CC BY-NC-ND 4.0","Costa Rica","3820"
"1469","CC BY-NC-ND 4.0","Cote D'ivoire","2"
"1470","CC BY-NC-ND 4.0","Croatia (Hrvatska)","5380"
"1471","CC BY-NC-ND 4.0","Cuba","2740"
"1472","CC BY-NC-ND 4.0","Cyprus","6"
"1473","CC BY-NC-ND 4.0","Czech Republic","5980"
"1474","CC BY-NC-ND 4.0","Denmark","21200"
"1475","CC BY-NC-ND 4.0","Djibouti","2"
"1476","CC BY-NC-ND 4.0","Dominica","0"
"1477","CC BY-NC-ND 4.0","Dominican Republic","80"
"1478","CC BY-NC-ND 4.0","East Timor","0"
"1479","CC BY-NC-ND 4.0","Ecuador","8350"
"1480","CC BY-NC-ND 4.0","Egypt","858"
"1481","CC BY-NC-ND 4.0","El Salvador","102"
"1482","CC BY-NC-ND 4.0","Equatorial Guinea","0"
"1483","CC BY-NC-ND 4.0","Eritrea","0"
"1484","CC BY-NC-ND 4.0","Estonia","473"
"1485","CC BY-NC-ND 4.0","Ethiopia","340"
"1486","CC BY-NC-ND 4.0","European Union","0"
"1487","CC BY-NC-ND 4.0","Falkland Islands (Malvinas)","0"
